Firma1,URL,Ort,Top1_Machine,Maschinen_Park_Size
F & K DELVOTEC Bondtechnik GmbH,https://www.fkdelvotec.com/,Ottobrunn,598405.0,10-15
Argus Fluidtechnik GmbH,http://www.argus-fluidtechnik.de/,Ettlingen,1352810.0,40-60
Terberg HS GmbH,http://www.hs-fahrzeugbau.com/,Emstek,156483.0,No Match
Sikla GmbH,https://www.sikla.de,Villingen-Schwenningen,180291.0,No Match
Liebherr-Mischtechnik GmbH,https://www.liebherr.com/de/deu/start/startseite.html,Bad Schussenried,2195210.0,80-120
Hase Safety Gloves GmbH,https://hasesafetygloves.com/,Jever,392395.0,10-15
voestalpine Turnout Technology,https://www.voestalpine.com/railway-systems/de/standorte/voestalpine-turnout-technology-germany/,Butzbach,8444338.0,200-350
Bombardier Aviation Services Berlin GmbH,,Schönefeld,432110.0,10-15
MGG Stahlhofen GmbH,https://www.mgg.com/,Stahlhofen am Wiesensee,1415169.0,40-60
eku Kabel & Systeme GmbH & Co. KG,https://www.eku.de/,Bochum,59292.0,No Match
Hilton Kommunal GmbH,https://www.hilton-kommunal.de/de/,Gehrden,45832.0,No Match
Dipl.-Ing. K. Dietzel GmbH,https://www.dietzel-hydraulik.de/,Löbichau OT Beerwalde,2052601.0,80-120
Coherent Kaiserslautern GmbH,https://www.coherent.com/,Kaiserslautern,634842.0,10-15
heco gmbh,https://www.heco.de/,Remchingen,41764.0,No Match
Rhein-Ruhr Beschichtungs-Service GmbH,https://www.rrb-service.de/index.php?id=1,Rheinberg,1477988.0,40-60
BA Glass Germany GmbH,http://www.baglass.com,Gardelegen,8913838.0,200-350
SPX Flow Technology Norderstedt GmbH,https://www.spxflow.com/bran-luebbe/,Norderstedt,2316843.0,80-120
SM Sächsisches Metallwerk Freiberg GmbH,http://www.sm-freiberg.de/,Freiberg,1134248.0,21-40
Kennel & Schmenger Schuhfabrik GmbH,https://www.kennel-schmenger.com/,Pirmasens,106604.0,No Match
Georg Röth Eisengießerei GmbH & Co. KG,https://www.roeth-guss.de/,Mosbach,498442.0,10-15
Schulte & Schmidt Leichtmetallgießerei GmbH,https://www.schulte-schmidt.de/,Nürnberg,3603022.0,120-200
Norddeutsche Seekabelwerke GmbH,https://www.nsw.com/,Nordenham,13991906.0,350-600
Guntram End GmbH,https://www.guntramend.de/,Saarbrücken,255145.0,No Match
