company_name,sachanlagen,table_name,is_teuro
Pharmaplan_GmbH,613285,Aktiva,False
FRANKA_EMIKA_GmbH,684651,Anlagevermögen,False
HOBEMA_Maschinenfabrik,50394,Aktiva,False
Hiller_GmbH,3590827,Aktiva,False
Albert_Koch,383607,Aktiva,False
Maier_Packaging_GmbH,106462,Aktiva,False
Weiler_Werkzeugmaschinen_GmbH,824,Aktiva,False
ATIS_technischer_Industrieservice_GmbH,143320,Aktiva,False
WS_Waermeprozesstechnik_GmbH,2043595,Aktiva,False
Gronemeyer_Maschinenfabrik_GmbH_and_Co.,157858,Aktiva,False
Amada_Machinery_Europe_GmbH,4810802,Aktiva,False
Sieber_Maschinenbau_GmbH,653205,Aktiva,False
Robert_Nyblad_GmbH,71645,Aktiva,False
Eberhard_AG,6047241,Aktiva,False
Kirchgaessner_Elektrotechnik_GmbH,571459,Aktiva,False
Stelzer_Ruehrtechnik,1529453,Aktiva,False
Krifft_and_Zipsner_GmbH_Maschinenbau,469417,Aktiva,False
MAP_Werkzeugmaschinen_GmbH,37796,Aktiva,False
Mall_+_Herlan_GmbH,5431349,Aktiva,True
Karl_Marbach_GmbH_and_Co._KG,7665950,Aktiva,True
Mahr_Unipre_GmbH,87349,Aktiva,True
VHV_Anlagenbau_GmbH,1024913,Aktiva,False
Eilhauer_Maschinenbau_GmbH,751642,Aktiva,False
Bystronic_Maschinenbau_GmbH,9011450,Aktiva,True
FUJI_EUROPE_CORPORATION_GmbH,8889717,Aktiva,False
Goessling_Verwaltungs_-_GmbH,0,N/A,False
Schmid_GmbH_Maschinenbau,103935,Aktiva,False
SBS_Buehnentechnik_GmbH,1750432,Aktiva,False
Obermeyer_Maschinenbau_GmbH_and_Co._KG,1743688,Aktiva,False
WUMAG_TEXROLL_GmbH_and_Co._KG,2126784,Anlagenspiegel zum 31.12.2017,False
Sebald_Maschinenbau_GmbH,2486605,Aktiva,False
Weyrauch_GmbH_and_Co._KG,544906,Aktiva,False
TUeNKERS_Maschinenbau_GmbH,11110268,Aktiva,False
Metzner_Maschinenbau_GmbH,120353,Aktiva,False
Andreas_Hofer_Hochdrucktechnik_GmbH,1900243,Anlagevermögen,False
Laempe_Moessner_Sinto_GmbH,5127159,Aktiva,False
Trident_Maschinen_GmbH_and_Co._KG,532123,Aktiva,False
VAMA_Maschinenbau_GmbH,198469,Aktiva,False
ZIERER_Karussell-,67275,Aktiva,False
Helmut_Rohde_GmbH,233551,Aktiva,False
GOEBEL_Schneid-_und_Wickelsysteme_GmbH,143116,Aktiva,False
Alzmetall_Werkzeugmaschinenfabrik_und,5614323,Aktiva,False
KLINGER_SCHOeNEBERG_GmbH,1242677,AKTIVA,False
HELLER_Maschinen_and_Technologie_AG,1460455,Aktiva,False
Goepfert_Maschinen_GmbH,36225,Aktiva,False
ALUP-Kompressoren_GmbH,55672,Aktiva,False
Bergmann_and_Steffen_GmbH,9891259,Aktiva,False
Koetters_Maschinenbau_GmbH,729022,Aktiva,False
