company_name,sachanlagen,table_name,is_teuro
WEFOMA_Werkzeug-_u._Formenbau_GmbH,1086338,Aktiva,False
Koelle_GmbH_Werkzeugbau_und_Stanzerei,845000,Aktiva,True
Kaiser_Werkzeugbau_GmbH,696239,Aktiva,False
TRIBO_Hartstoff_GmbH,10575972,Aktiva,False
Walter_Goetz_GmbH,13418,Aktiva,False
August_Beck_GmbH_and_Co._KG,0,N/A,False
HYWEMA_Josef_Schwahlen_GmbH_and_Co._KG,985138,Aktiva,False
Lorch_Schweisstechnik_GmbH,2622276,Aktiva,True
Hirschmann_Automotive_Freyung_GmbH,12779585,Aktiva,False
Agathon_GmbH_and_Co._KG,4673873,Aktiva,False
G_-_ELIT_Praezisionswerkzeug-GmbH,14740241,Aktiva,False
WOMA_GmbH,0,N/A,False
WEDO_Praezisionstechnik_GmbH,1562239,Aktiva,False
Ernst_Klimmer,1493090,Aktiva,False
ASB-Anlagentechnik_GmbH,528828,Aktiva,False
SCHEUERMANN_+_HEILIG_GmbH,26121511,Aktiva,False
PWF_Praezisionswerkzeugfabriken_GmbH,335912,Aktiva,False
Lahnwerk_GmbH,6109347,Aktiva,False
HEBRA_GmbH,7517721,Aktiva,False
JHM_GmbH,1279856,Aktiva,False
MHT_Mold_and_Hotrunner_Technology_AG,4150221,Anlagevermögen,False
Werkzeugbau_Ruhla_GmbH,1329940,Aktiva,False
Labermeyer_and_Hamberger_GmbH_and_Co._KG,14634,Aktiva,False
Neuhaus_Metallproduktions-GmbH,8285808,Aktiva,False
ASTOR_Schneidwerkzeuge_GmbH,3810552,Aktiva,False
ARNTZ_GmbH_+_Co._KG,2742765,Aktiva,False
Bharat_Forge_Daun_GmbH,4616358,Aktiva,False
Heinz_Schwarz_GmbH_and_Co._KG,6793981,Aktiva,False
Eugen_Drohmann_GmbH_easycut,287368,Aktiva,False
Amberger_Werkzeugbau_GmbH,2684939,Aktiva,False
Reuth_GmbH,382206,Aktiva,False
Werkzeugbau_Leiss_GmbH,3178426,Aktiva,False
Siegfried_Hofmann_GmbH,20083872,Aktiva,False
pro_forma_-_Leistungen,6231203,Aktiva,False
Klaus_Baier_Werkzeugbau_und_Stanztechnik,1142940,Aktiva,False
HEINRICHS_GmbH_and_Co._KG,7804116,Aktiva,False
Werkzeugbau_+_Kunststoffverarbeitung,769102,Aktiva,False
"Klaus_Backes_GmbH,",392272,Aktiva,False
3_D_-_Technik_Zehmeister_GmbH,410490,Aktiva,False
WELLGO_Geraetetechnik_GmbH,2001384,Aktiva,False
Daetwyler_Sealing_Solutions,37333,Aktiva,False
AWEBA_Werkzeugbau_GmbH_Aue,14753384,Aktiva,False
Johannes_Meier_Werkzeugbau_GmbH,6049388,Aktiva,False
Weinmueller_Formen-_und_Werkzeugbau_GmbH,105274,Aktiva,False
Hack_Formenbau_GmbH;,3965327,Aktiva,True
SAV_GmbH,959059,Aktiva,False
Zimmermann_Formenbau_GmbH,6094208,Aktiva,False
CONCAD_GmbH,351954,Aktiva,False
Herbert_Kaut_GmbH_and_Co._KG,3972588,Aktiva,False
SULO_Metall_Systeme_GmbH,732584,Aktiva,False
Starrag_GmbH,0,N/A,False
Schlenker_Spannwerkzeuge_GmbH_and_Co._KG,7492747,Aktiva,False
W.H._Augenstein_GmbH,1300212,Aktiva,False
VMR_GmbH_and_Co._KG,1760865,Aktiva,False
Ebmeyer_Werkzeugbau_GmbH,997771,Aktiva,False
Keller_GmbH,399903,Aktiva,False
Josef_Weischer_GmbH_and_Co._KG,4096120,Aktiva,False
Formconsult_Werkzeugbau_GmbH,2209624,Aktiva,False
WEBO_Werkzeugbau_Oberschwaben_GmbH,4276164,Aktiva,False
ISS_Industrie-Service_Sondershausen_GmbH,1325730,Aktiva,False
quattro-form_GmbH_Praezisionsformenbau,2264712,Aktiva,False
PWG_Profilrollen-Werkzeugbau_GmbH,14693737,Aktiva,False
Hermann_Benkert,391866,Aktiva,False
PSM_Protech_GmbH_and_Co._KG,3691000,Anlagevermögen,True
Gebrueder_Geisler_GmbH,904245,Aktiva,False
Brinkmann_Formenbau_GmbH,1325474,Aktiva,False
Sanpla_GmbH,321322,Aktiva,False
Dieter_Reinhardt,206157,Aktiva,False
Heckler_Aktiengesellschaft,4805385,Aktiva,False
M_+_W_Maschinen-_und_Werkzeugbau_GmbH,1529800,Aktiva,False
LINATEC_GmbH,2714297,Aktiva,False
Muerdter_Metall-,12294937,Aktiva,False
Walter_Pottiez_GmbH,1574444,Aktiva,False
Werkzeugbau_Winkelmuehle_GmbH,127533,Aktiva,False
FORMTECH_Werkzeug-_und_Formenbau_GmbH,4994933,Aktiva,False
Cewesta_Werkzeugbau_GmbH,358762,Aktiva,False
REMS_GmbH_and_Co_KG,21973150,AKTIVSEITE,False
H._Steinhardt_GmbH_Dienstleister,1697538,Aktiva,False
